"<greek>m</greek>","<greek>m</greek><sub>t</sub>","C<sub>f</sub>_x","C<sub>f</sub>_y","C<sub>p</sub>","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Conservative_5","Conservative_6","Mach","Pressure","Temperature","h","p","y<sup>+</sup>","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.716e-05,8.3238e-12,0,0,-1.6403e+18,29.083,4073.1,0.81164,9.7236e+06,7.4829e-10,2614.5,1.2106,4.5604e+05,529.51,0,0.50446,0,1,0.096383,0.096383,0,0
1.716e-05,8.2862e-12,0,0,-1.6466e+18,28.954,4067.3,0.88199,9.6803e+06,7.4803e-10,2613.9,1.2133,4.5431e+05,529.45,0,0.50256,0,1,0.096506,0.096506,0,0
1.716e-05,8.2485e-12,0,0,-1.6529e+18,28.825,4061.6,0.95234,9.6371e+06,7.4777e-10,2613.3,1.2161,4.5259e+05,529.4,0,0.50066,0,1,0.096628,0.096628,0,0
1.716e-05,8.2109e-12,0,0,-1.6592e+18,28.697,4055.8,1.0111,9.5939e+06,7.4752e-10,2612.6,1.2188,4.5087e+05,529.35,0,0.49875,0,1,0.096751,0.096751,0,0
1.716e-05,8.1746e-12,0,0,-1.6655e+18,28.571,4049.8,0.94931,9.5513e+06,7.4736e-10,2612.1,1.2215,4.4917e+05,529.29,0,0.49686,0,1,0.096874,0.096874,0,0
1.716e-05,8.1382e-12,0,0,-1.6717e+18,28.444,4043.7,0.88748,9.5087e+06,7.472e-10,2611.6,1.2242,4.4746e+05,529.24,0,0.49497,0,1,0.096997,0.096997,0,0
1.716e-05,8.1018e-12,0,0,-1.678e+18,28.317,4037.6,0.82565,9.4661e+06,7.4704e-10,2611.1,1.227,4.4575e+05,529.19,0,0.49308,0,1,0.09712,0.09712,0,0
1.716e-05,8.0654e-12,0,0,-1.6843e+18,28.191,4031.5,0.76383,9.4235e+06,7.4688e-10,2610.6,1.2297,4.4404e+05,529.13,0,0.49119,0,1,0.097243,0.097243,0,0
1.716e-05,8.029e-12,0,0,-1.6905e+18,28.064,4025.5,0.702,9.3809e+06,7.4672e-10,2610.1,1.2324,4.4233e+05,529.08,0,0.4893,0,1,0.097366,0.097366,0,0
1.716e-05,7.9933e-12,0,0,-1.6967e+18,27.94,4019.3,0.65724,9.339e+06,7.4657e-10,2609.6,1.2351,4.4064e+05,529.02,0,0.48744,0,1,0.097489,0.097489,0,0
1.716e-05,7.9584e-12,0,0,-1.7028e+18,27.817,4013.1,0.63098,9.2978e+06,7.4642e-10,2609,1.2378,4.3897e+05,528.97,0,0.48559,0,1,0.097612,0.097612,0,0
1.716e-05,7.9234e-12,0,0,-1.7089e+18,27.694,4006.9,0.60472,9.2565e+06,7.4627e-10,2608.5,1.2405,4.373e+05,528.92,0,0.48374,0,1,0.097735,0.097735,0,0
1.716e-05,7.8885e-12,0,0,-1.715e+18,27.572,4000.7,0.57845,9.2153e+06,7.4612e-10,2607.9,1.2432,4.3564e+05,528.86,0,0.4819,0,1,0.097858,0.097858,0,0
1.716e-05,7.8535e-12,0,0,-1.7211e+18,27.449,3994.5,0.55219,9.1741e+06,7.4597e-10,2607.3,1.2459,4.3397e+05,528.81,0,0.48005,0,1,0.097981,0.097981,0,0
1.716e-05,7.8186e-12,0,0,-1.7272e+18,27.327,3988.3,0.52593,9.1328e+06,7.4582e-10,2606.8,1.2486,4.323e+05,528.76,0,0.47821,0,1,0.098104,0.098104,0,0
1.716e-05,7.7836e-12,0,0,-1.7334e+18,27.204,3981.7,0.47734,9.0915e+06,7.4571e-10,2606.3,1.2513,4.3062e+05,528.7,0,0.47635,0,1,0.098227,0.098227,0,0
1.716e-05,7.7487e-12,0,0,-1.7396e+18,27.081,3975,0.42549,9.0503e+06,7.4559e-10,2605.9,1.254,4.2893e+05,528.65,0,0.47448,0,1,0.09835,0.09835,0,0
1.716e-05,7.7137e-12,0,0,-1.7457e+18,26.958,3968.4,0.37364,9.009e+06,7.4548e-10,2605.4,1.2567,4.2725e+05,528.6,0,0.47262,0,1,0.098473,0.098473,0,0
1.716e-05,7.6788e-12,0,0,-1.7519e+18,26.836,3961.7,0.32178,8.9677e+06,7.4537e-10,2605,1.2595,4.2556e+05,528.54,0,0.47076,0,1,0.098595,0.098595,0,0
1.716e-05,7.6438e-12,0,0,-1.7581e+18,26.713,3955.1,0.26993,8.9264e+06,7.4525e-10,2604.5,1.2622,4.2388e+05,528.49,0,0.46889,0,1,0.098718,0.098718,0,0
1.716e-05,7.609e-12,0,0,-1.7642e+18,26.591,3948.4,0.24394,8.8854e+06,7.4512e-10,2604,1.2649,4.222e+05,528.43,0,0.46704,0,1,0.098841,0.098841,0,0
1.716e-05,7.5745e-12,0,0,-1.7703e+18,26.471,3941.6,0.28973,8.8451e+06,7.4496e-10,2603.5,1.2676,4.2054e+05,528.38,0,0.4652,0,1,0.098964,0.098964,0,0
1.716e-05,7.54e-12,0,0,-1.7764e+18,26.351,3934.7,0.33552,8.8048e+06,7.4479e-10,2603,1.2703,4.1889e+05,528.32,0,0.46337,0,1,0.099087,0.099087,0,0
1.716e-05,7.5056e-12,0,0,-1.7824e+18,26.231,3927.9,0.38131,8.7645e+06,7.4463e-10,2602.5,1.273,4.1723e+05,528.27,0,0.46154,0,1,0.09921,0.09921,0,0
1.716e-05,7.4711e-12,0,0,-1.7885e+18,26.111,3921.1,0.4271,8.7242e+06,7.4446e-10,2602,1.2757,4.1557e+05,528.21,0,0.4597,0,1,0.099333,0.099333,0,0
1.716e-05,7.4366e-12,0,0,-1.7946e+18,25.992,3914.3,0.47288,8.6839e+06,7.4429e-10,2601.4,1.2785,4.1391e+05,528.16,0,0.45787,0,1,0.099456,0.099456,0,0
1.716e-05,7.4022e-12,0,0,-1.8006e+18,25.873,3907.2,0.544,8.6438e+06,7.4411e-10,2600.9,1.2812,4.1226e+05,528.1,0,0.45604,0,1,0.099579,0.099579,0,0
1.716e-05,7.3679e-12,0,0,-1.8067e+18,25.754,3900.1,0.62832,8.604e+06,7.4392e-10,2600.4,1.2839,4.106e+05,528.05,0,0.45421,0,1,0.099702,0.099702,0,0
1.716e-05,7.3335e-12,0,0,-1.8127e+18,25.635,3892.9,0.71263,8.5641e+06,7.4374e-10,2599.9,1.2866,4.0895e+05,527.99,0,0.45238,0,1,0.099825,0.099825,0,0
1.716e-05,7.2992e-12,0,0,-1.8188e+18,25.517,3885.8,0.79695,8.5242e+06,7.4355e-10,2599.4,1.2893,4.073e+05,527.94,0,0.45055,0,1,0.099948,0.099948,0,0
1.716e-05,7.2649e-12,0,0,-1.8249e+18,25.398,3878.7,0.88127,8.4843e+06,7.4336e-10,2598.9,1.2921,4.0564e+05,527.88,0,0.44872,0,1,0.10007,0.10007,0,0
1.716e-05,7.2306e-12,0,0,-1.8309e+18,25.279,3871.5,0.95907,8.4444e+06,7.4317e-10,2598.3,1.2948,4.0399e+05,527.83,0,0.44689,0,1,0.10019,0.10019,0,0
1.716e-05,7.1971e-12,0,0,-1.8369e+18,25.163,3864.1,0.91313,8.4053e+06,7.4302e-10,2597.9,1.2975,4.0236e+05,527.77,0,0.44508,0,1,0.10032,0.10032,0,0
1.716e-05,7.1637e-12,0,0,-1.8429e+18,25.047,3856.7,0.86718,8.3662e+06,7.4288e-10,2597.4,1.3002,4.0072e+05,527.72,0,0.44328,0,1,0.10044,0.10044,0,0
1.716e-05,7.1302e-12,0,0,-1.8489e+18,24.93,3849.3,0.82124,8.3271e+06,7.4273e-10,2597,1.3029,3.9909e+05,527.66,0,0.44147,0,1,0.10056,0.10056,0,0
1.716e-05,7.0968e-12,0,0,-1.8548e+18,24.814,3842,0.7753,8.288e+06,7.4258e-10,2596.5,1.3056,3.9745e+05,527.61,0,0.43966,0,1,0.10069,0.10069,0,0
1.716e-05,7.0633e-12,0,0,-1.8608e+18,24.697,3834.6,0.72936,8.2489e+06,7.4244e-10,2596,1.3083,3.9582e+05,527.55,0,0.43785,0,1,0.10081,0.10081,0,0
1.716e-05,7.0305e-12,0,0,-1.8667e+18,24.583,3827.2,0.6882,8.2105e+06,7.4229e-10,2595.6,1.311,3.9421e+05,527.5,0,0.43607,0,1,0.10093,0.10093,0,0
1.716e-05,6.9985e-12,0,0,-1.8725e+18,24.471,3819.8,0.65306,8.1729e+06,7.4215e-10,2595.1,1.3137,3.9262e+05,527.45,0,0.43432,0,1,0.10105,0.10105,0,0
1.716e-05,6.9665e-12,0,0,-1.8783e+18,24.359,3812.3,0.61792,8.1353e+06,7.4201e-10,2594.6,1.3164,3.9104e+05,527.39,0,0.43257,0,1,0.10118,0.10118,0,0
1.716e-05,6.9346e-12,0,0,-1.8841e+18,24.247,3804.9,0.58279,8.0977e+06,7.4187e-10,2594.1,1.319,3.8946e+05,527.34,0,0.43081,0,1,0.1013,0.1013,0,0
1.716e-05,6.9026e-12,0,0,-1.8899e+18,24.135,3797.5,0.54765,8.0601e+06,7.4173e-10,2593.5,1.3217,3.8787e+05,527.28,0,0.42906,0,1,0.10142,0.10142,0,0
1.716e-05,6.8706e-12,0,0,-1.8957e+18,24.023,3790.1,0.51252,8.0225e+06,7.4159e-10,2593,1.3243,3.8629e+05,527.23,0,0.42731,0,1,0.10155,0.10155,0,0
1.716e-05,6.8391e-12,0,0,-1.9015e+18,23.913,3782.5,0.46965,7.9854e+06,7.4148e-10,2592.6,1.327,3.8472e+05,527.18,0,0.42557,0,1,0.10167,0.10167,0,0
1.716e-05,6.8077e-12,0,0,-1.9072e+18,23.802,3774.8,0.42524,7.9484e+06,7.4137e-10,2592.2,1.3297,3.8315e+05,527.12,0,0.42384,0,1,0.10179,0.10179,0,0
1.716e-05,6.7764e-12,0,0,-1.913e+18,23.692,3767.2,0.38084,7.9114e+06,7.4126e-10,2591.7,1.3323,3.8158e+05,527.07,0,0.4221,0,1,0.10191,0.10191,0,0
1.716e-05,6.745e-12,0,0,-1.9187e+18,23.582,3759.5,0.33644,7.8744e+06,7.4115e-10,2591.3,1.335,3.8001e+05,527.01,0,0.42036,0,1,0.10204,0.10204,0,0
1.716e-05,6.7136e-12,0,0,-1.9245e+18,23.472,3751.8,0.29203,7.8374e+06,7.4105e-10,2590.9,1.3376,3.7844e+05,526.96,0,0.41863,0,1,0.10216,0.10216,0,0
1.716e-05,6.6824e-12,0,0,-1.9302e+18,23.362,3744.2,0.25676,7.8006e+06,7.4093e-10,2590.4,1.3403,3.7688e+05,526.91,0,0.4169,0,1,0.10228,0.10228,0,0
1.716e-05,6.6518e-12,0,0,-1.9358e+18,23.255,3736.4,0.25263,7.7647e+06,7.408e-10,2590,1.3429,3.7534e+05,526.85,0,0.4152,0,1,0.10241,0.10241,0,0
1.716e-05,6.6211e-12,0,0,-1.9414e+18,23.148,3728.7,0.24849,7.7288e+06,7.4067e-10,2589.6,1.3455,3.7381e+05,526.8,0,0.4135,0,1,0.10253,0.10253,0,0
1.716e-05,6.5905e-12,0,0,-1.947e+18,23.041,3720.9,0.24435,7.6929e+06,7.4054e-10,2589.1,1.3482,3.7227e+05,526.74,0,0.41181,0,1,0.10265,0.10265,0,0
1.716e-05,6.5598e-12,0,0,-1.9527e+18,22.934,3713.2,0.24021,7.657e+06,7.4041e-10,2588.7,1.3508,3.7074e+05,526.69,0,0.41011,0,1,0.10278,0.10278,0,0
1.716e-05,6.5292e-12,0,0,-1.9583e+18,22.827,3705.4,0.23608,7.6211e+06,7.4028e-10,2588.3,1.3534,3.692e+05,526.64,0,0.40841,0,1,0.1029,0.1029,0,0
1.716e-05,6.4992e-12,0,0,-1.9638e+18,22.722,3697.6,0.24996,7.5858e+06,7.4017e-10,2587.8,1.356,3.6769e+05,526.58,0,0.40674,0,1,0.10302,0.10302,0,0
1.716e-05,6.4697e-12,0,0,-1.9693e+18,22.619,3689.8,0.27493,7.551e+06,7.4006e-10,2587.4,1.3586,3.6619e+05,526.53,0,0.40508,0,1,0.10314,0.10314,0,0
1.716e-05,6.4402e-12,0,0,-1.9748e+18,22.515,3681.9,0.29989,7.5162e+06,7.3996e-10,2586.9,1.3612,3.647e+05,526.48,0,0.40342,0,1,0.10327,0.10327,0,0
1.716e-05,6.4107e-12,0,0,-1.9803e+18,22.411,3674.1,0.32486,7.4814e+06,7.3985e-10,2586.5,1.3638,3.632e+05,526.42,0,0.40177,0,1,0.10339,0.10339,0,0
1.716e-05,6.3812e-12,0,0,-1.9858e+18,22.307,3666.3,0.34983,7.4465e+06,7.3975e-10,2586.1,1.3664,3.617e+05,526.37,0,0.40011,0,1,0.10351,0.10351,0,0
1.716e-05,6.3517e-12,0,0,-1.9912e+18,22.204,3658.5,0.37509,7.4117e+06,7.3964e-10,2585.6,1.369,3.602e+05,526.32,0,0.39845,0,1,0.10364,0.10364,0,0
1.716e-05,6.3221e-12,0,0,-1.9967e+18,22.101,3650.4,0.4247,7.3773e+06,7.3951e-10,2585.2,1.3716,3.5871e+05,526.26,0,0.3968,0,1,0.10376,0.10376,0,0
1.716e-05,6.2926e-12,0,0,-2.0022e+18,21.998,3642.4,0.47431,7.3428e+06,7.3938e-10,2584.8,1.3742,3.5721e+05,526.21,0,0.39515,0,1,0.10388,0.10388,0,0
1.716e-05,6.2631e-12,0,0,-2.0077e+18,21.895,3634.3,0.52391,7.3083e+06,7.3924e-10,2584.4,1.3768,3.5572e+05,526.15,0,0.3935,0,1,0.104,0.104,0,0
1.716e-05,6.2336e-12,0,0,-2.0131e+18,21.793,3626.3,0.57352,7.2738e+06,7.3911e-10,2584,1.3794,3.5423e+05,526.1,0,0.39184,0,1,0.10413,0.10413,0,0
1.716e-05,6.2041e-12,0,0,-2.0186e+18,21.69,3618.2,0.62313,7.2394e+06,7.3898e-10,2583.6,1.3821,3.5273e+05,526.05,0,0.39019,0,1,0.10425,0.10425,0,0
1.716e-05,6.1748e-12,0,0,-2.024e+18,21.588,3610.1,0.67629,7.2051e+06,7.3884e-10,2583.1,1.3847,3.5125e+05,525.99,0,0.38855,0,1,0.10437,0.10437,0,0
1.716e-05,6.1458e-12,0,0,-2.0294e+18,21.487,3601.9,0.7347,7.1713e+06,7.3867e-10,2582.6,1.3873,3.4977e+05,525.94,0,0.38692,0,1,0.1045,0.1045,0,0
1.716e-05,6.1168e-12,0,0,-2.0348e+18,21.386,3593.7,0.79311,7.1375e+06,7.3851e-10,2582.1,1.3899,3.483e+05,525.88,0,0.38529,0,1,0.10462,0.10462,0,0
1.716e-05,6.0877e-12,0,0,-2.0402e+18,21.285,3585.6,0.85151,7.1036e+06,7.3835e-10,2581.6,1.3926,3.4682e+05,525.83,0,0.38365,0,1,0.10474,0.10474,0,0
1.716e-05,6.0587e-12,0,0,-2.0456e+18,21.184,3577.4,0.90992,7.0698e+06,7.3819e-10,2581.1,1.3952,3.4535e+05,525.77,0,0.38202,0,1,0.10487,0.10487,0,0
1.716e-05,6.0297e-12,0,0,-2.051e+18,21.084,3569.2,0.96833,7.036e+06,7.3802e-10,2580.6,1.3978,3.4387e+05,525.72,0,0.38039,0,1,0.10499,0.10499,0,0
1.716e-05,6.0006e-12,0,0,-2.0565e+18,20.982,3560.7,0.90881,7.0018e+06,7.3791e-10,2580.2,1.4005,3.4237e+05,525.66,0,0.37873,0,1,0.10511,0.10511,0,0
1.716e-05,5.9714e-12,0,0,-2.062e+18,20.879,3552,0.81919,6.9675e+06,7.378e-10,2579.8,1.4032,3.4087e+05,525.61,0,0.37707,0,1,0.10523,0.10523,0,0
1.716e-05,5.9422e-12,0,0,-2.0676e+18,20.777,3543.4,0.72957,6.9332e+06,7.377e-10,2579.4,1.4059,3.3936e+05,525.55,0,0.3754,0,1,0.10536,0.10536,0,0
1.716e-05,5.913e-12,0,0,-2.0731e+18,20.675,3534.8,0.63995,6.8989e+06,7.3759e-10,2579,1.4086,3.3786e+05,525.5,0,0.37374,0,1,0.10548,0.10548,0,0
1.716e-05,5.8838e-12,0,0,-2.0786e+18,20.572,3526.2,0.55033,6.8646e+06,7.3749e-10,2578.6,1.4113,3.3635e+05,525.44,0,0.37207,0,1,0.1056,0.1056,0,0
1.716e-05,5.8547e-12,0,0,-2.0841e+18,20.471,3517.5,0.4714,6.8305e+06,7.3738e-10,2578.2,1.414,3.3485e+05,525.39,0,0.37041,0,1,0.10573,0.10573,0,0
1.716e-05,5.826e-12,0,0,-2.0895e+18,20.371,3508.8,0.43841,6.7971e+06,7.3723e-10,2577.8,1.4167,3.3338e+05,525.33,0,0.36878,0,1,0.10585,0.10585,0,0
1.716e-05,5.7973e-12,0,0,-2.0949e+18,20.272,3500.2,0.40541,6.7637e+06,7.3708e-10,2577.4,1.4194,3.319e+05,525.27,0,0.36715,0,1,0.10597,0.10597,0,0
1.716e-05,5.7686e-12,0,0,-2.1003e+18,20.172,3491.5,0.37241,6.7304e+06,7.3692e-10,2577,1.4221,3.3043e+05,525.22,0,0.36552,0,1,0.10609,0.10609,0,0
1.716e-05,5.7399e-12,0,0,-2.1057e+18,20.072,3482.8,0.33941,6.697e+06,7.3677e-10,2576.5,1.4248,3.2895e+05,525.16,0,0.36389,0,1,0.10622,0.10622,0,0
1.716e-05,5.7112e-12,0,0,-2.1111e+18,19.973,3474.1,0.30641,6.6636e+06,7.3662e-10,2576.1,1.4275,3.2748e+05,525.11,0,0.36226,0,1,0.10634,0.10634,0,0
1.716e-05,5.6832e-12,0,0,-2.1164e+18,19.875,3465.4,0.2493,6.6309e+06,7.3648e-10,2575.7,1.4301,3.2603e+05,525.05,0,0.36065,0,1,0.10646,0.10646,0,0
1.716e-05,5.6557e-12,0,0,-2.1216e+18,19.779,3456.8,0.17485,6.5988e+06,7.3635e-10,2575.2,1.4328,3.246e+05,524.99,0,0.35907,0,1,0.10659,0.10659,0,0
1.716e-05,5.6282e-12,0,0,-2.1268e+18,19.683,3448.2,0.10041,6.5666e+06,7.3622e-10,2574.8,1.4355,3.2317e+05,524.94,0,0.35749,0,1,0.10671,0.10671,0,0
1.716e-05,5.6007e-12,0,0,-2.1321e+18,19.587,3439.6,0.025971,6.5344e+06,7.3609e-10,2574.4,1.4381,3.2174e+05,524.88,0,0.35591,0,1,0.10683,0.10683,0,0
1.716e-05,5.5732e-12,0,0,-2.1373e+18,19.491,3431,-0.048473,6.5023e+06,7.3596e-10,2573.9,1.4408,3.2031e+05,524.83,0,0.35432,0,1,0.10696,0.10696,0,0
1.716e-05,5.5457e-12,0,0,-2.1426e+18,19.395,3422.3,-0.12291,6.4701e+06,7.3584e-10,2573.5,1.4435,3.1888e+05,524.77,0,0.35274,0,1,0.10708,0.10708,0,0
1.716e-05,5.5196e-12,0,0,-2.1475e+18,19.305,3413.9,-0.1761,6.4398e+06,7.3566e-10,2573,1.446,3.1752e+05,524.72,0,0.35124,0,1,0.1072,0.1072,0,0
1.716e-05,5.4934e-12,0,0,-2.1525e+18,19.215,3405.6,-0.22873,6.4095e+06,7.3548e-10,2572.5,1.4486,3.1617e+05,524.67,0,0.34974,0,1,0.10732,0.10732,0,0
1.716e-05,5.4673e-12,0,0,-2.1574e+18,19.124,3397.2,-0.28136,6.3793e+06,7.353e-10,2572.1,1.4511,3.1482e+05,524.61,0,0.34825,0,1,0.10745,0.10745,0,0
1.716e-05,5.4411e-12,0,0,-2.1624e+18,19.034,3388.8,-0.33399,6.349e+06,7.3512e-10,2571.6,1.4537,3.1346e+05,524.56,0,0.34675,0,1,0.10757,0.10757,0,0
1.716e-05,5.415e-12,0,0,-2.1674e+18,18.944,3380.4,-0.38662,6.3187e+06,7.3494e-10,2571.1,1.4563,3.1211e+05,524.51,0,0.34525,0,1,0.10769,0.10769,0,0
1.716e-05,5.3897e-12,0,0,-2.1722e+18,18.856,3372.2,-0.48595,6.2894e+06,7.3477e-10,2570.6,1.4588,3.1079e+05,524.46,0,0.3438,0,1,0.10782,0.10782,0,0
1.716e-05,5.3659e-12,0,0,-2.1767e+18,18.773,3364.4,-0.66603,6.2618e+06,7.3462e-10,2570.2,1.4612,3.0955e+05,524.41,0,0.34242,0,1,0.10794,0.10794,0,0
1.716e-05,5.342e-12,0,0,-2.1813e+18,18.691,3356.5,-0.84612,6.2341e+06,7.3447e-10,2569.8,1.4635,3.083e+05,524.36,0,0.34104,0,1,0.10806,0.10806,0,0
1.716e-05,5.3182e-12,0,0,-2.1858e+18,18.608,3348.6,-1.0262,6.2064e+06,7.3433e-10,2569.4,1.4659,3.0706e+05,524.31,0,0.33967,0,1,0.10818,0.10818,0,0
1.716e-05,5.2944e-12,0,0,-2.1904e+18,18.525,3340.8,-1.2063,6.1787e+06,7.3418e-10,2569,1.4683,3.0581e+05,524.26,0,0.33829,0,1,0.10831,0.10831,0,0
1.716e-05,5.2705e-12,0,0,-2.195e+18,18.443,3332.9,-1.3864,6.1511e+06,7.3403e-10,2568.6,1.4707,3.0457e+05,524.21,0,0.33691,0,1,0.10843,0.10843,0,0
1.716e-05,5.2494e-12,0,0,-2.199e+18,18.37,3325.8,-1.5764,6.1266e+06,7.3385e-10,2568.1,1.4729,3.0347e+05,524.16,0,0.33569,0,1,0.10855,0.10855,0,0
1.716e-05,5.229e-12,0,0,-2.2029e+18,18.3,3319,-1.7696,6.1033e+06,7.3365e-10,2567.6,1.4749,3.0241e+05,524.12,0,0.33452,0,1,0.10868,0.10868,0,0
1.716e-05,5.2087e-12,0,0,-2.2067e+18,18.23,3312.2,-1.9628,6.0799e+06,7.3346e-10,2567.1,1.477,3.0135e+05,524.08,0,0.33335,0,1,0.1088,0.1088,0,0
1.716e-05,5.1884e-12,0,0,-2.2106e+18,18.16,3305.3,-2.156,6.0565e+06,7.3326e-10,2566.6,1.4791,3.0029e+05,524.04,0,0.33218,0,1,0.10892,0.10892,0,0
1.716e-05,5.168e-12,0,0,-2.2145e+18,18.09,3298.5,-2.3493,6.0331e+06,7.3307e-10,2566.1,1.4811,2.9924e+05,523.99,0,0.33101,0,1,0.10905,0.10905,0,0
1.716e-05,5.1483e-12,0,0,-2.2183e+18,18.022,3291.9,-2.5391,6.0103e+06,7.3289e-10,2565.6,1.4831,2.9821e+05,523.95,0,0.32987,0,1,0.10917,0.10917,0,0
1.716e-05,5.1317e-12,0,0,-2.2215e+18,17.964,3286.1,-2.7099,5.991e+06,7.328e-10,2565.3,1.4849,2.9733e+05,523.92,0,0.3289,0,1,0.10929,0.10929,0,0
1.716e-05,5.1151e-12,0,0,-2.2247e+18,17.907,3280.3,-2.8807,5.9716e+06,7.3271e-10,2565,1.4866,2.9645e+05,523.88,0,0.32793,0,1,0.10941,0.10941,0,0
1.716e-05,5.0986e-12,0,0,-2.2279e+18,17.849,3274.6,-3.0515,5.9523e+06,7.3262e-10,2564.7,1.4883,2.9557e+05,523.84,0,0.32696,0,1,0.10954,0.10954,0,0
1.716e-05,5.082e-12,0,0,-2.2311e+18,17.791,3268.8,-3.2224,5.9329e+06,7.3253e-10,2564.5,1.4901,2.9469e+05,523.81,0,0.32599,0,1,0.10966,0.10966,0,0
1.716e-05,5.0654e-12,0,0,-2.2343e+18,17.733,3263,-3.3932,5.9136e+06,7.3244e-10,2564.2,1.4918,2.9382e+05,523.77,0,0.32502,0,1,0.10978,0.10978,0,0
1.716e-05,5.0514e-12,0,0,-2.237e+18,17.685,3258.2,-3.5352,5.8974e+06,7.323e-10,2563.8,1.4933,2.9308e+05,523.74,0,0.3242,0,1,0.10991,0.10991,0,0
1.716e-05,5.0394e-12,0,0,-2.2393e+18,17.644,3254.2,-3.653,5.8839e+06,7.321e-10,2563.3,1.4945,2.9246e+05,523.72,0,0.32352,0,1,0.11003,0.11003,0,0
1.716e-05,5.0275e-12,0,0,-2.2415e+18,17.604,3250.1,-3.7708,5.8704e+06,7.319e-10,2562.8,1.4958,2.9185e+05,523.69,0,0.32284,0,1,0.11015,0.11015,0,0
1.716e-05,5.0156e-12,0,0,-2.2438e+18,17.564,3246.1,-3.8886,5.8569e+06,7.3171e-10,2562.3,1.497,2.9123e+05,523.67,0,0.32216,0,1,0.11027,0.11027,0,0
1.716e-05,5.0036e-12,0,0,-2.246e+18,17.523,3242,-4.0064,5.8434e+06,7.3151e-10,2561.8,1.4983,2.9062e+05,523.64,0,0.32148,0,1,0.1104,0.1104,0,0
1.716e-05,4.9917e-12,0,0,-2.2483e+18,17.483,3238,-4.1242,5.8299e+06,7.3131e-10,2561.3,1.4995,2.9e+05,523.62,0,0.3208,0,1,0.11052,0.11052,0,0
1.716e-05,4.9833e-12,0,0,-2.25e+18,17.453,3235,-3.9985,5.82e+06,7.3126e-10,2561.1,1.5004,2.8955e+05,523.6,0,0.3203,0,1,0.11064,0.11064,0,0
1.716e-05,4.9751e-12,0,0,-2.2516e+18,17.424,3232,-3.8561,5.8103e+06,7.3122e-10,2560.9,1.5013,2.8911e+05,523.58,0,0.31981,0,1,0.11077,0.11077,0,0
1.716e-05,4.967e-12,0,0,-2.2532e+18,17.395,3229,-3.7138,5.8007e+06,7.3117e-10,2560.7,1.5022,2.8867e+05,523.56,0,0.31932,0,1,0.11089,0.11089,0,0
1.716e-05,4.9588e-12,0,0,-2.2548e+18,17.366,3226.1,-3.5715,5.791e+06,7.3113e-10,2560.5,1.5031,2.8823e+05,523.54,0,0.31883,0,1,0.11101,0.11101,0,0
1.716e-05,4.9506e-12,0,0,-2.2564e+18,17.338,3223.1,-3.4291,5.7814e+06,7.3108e-10,2560.3,1.504,2.8779e+05,523.53,0,0.31835,0,1,0.11114,0.11114,0,0
1.716e-05,4.9436e-12,0,0,-2.2577e+18,17.314,3220.7,-3.3906,5.7734e+06,7.3095e-10,2560,1.5047,2.8742e+05,523.51,0,0.31795,0,1,0.11126,0.11126,0,0
1.716e-05,4.9387e-12,0,0,-2.2585e+18,17.3,3219.3,-3.5641,5.7689e+06,7.3064e-10,2559.4,1.5051,2.8722e+05,523.5,0,0.31772,0,1,0.11138,0.11138,0,0
1.716e-05,4.9338e-12,0,0,-2.2592e+18,17.287,3217.9,-3.7377,5.7644e+06,7.3032e-10,2558.9,1.5055,2.8701e+05,523.49,0,0.31749,0,1,0.1115,0.1115,0,0
1.716e-05,4.9289e-12,0,0,-2.26e+18,17.273,3216.4,-3.9113,5.7599e+06,7.3e-10,2558.3,1.5059,2.8681e+05,523.49,0,0.31726,0,1,0.11163,0.11163,0,0
1.716e-05,4.924e-12,0,0,-2.2608e+18,17.26,3215,-4.0848,5.7554e+06,7.2969e-10,2557.7,1.5063,2.866e+05,523.48,0,0.31704,0,1,0.11175,0.11175,0,0
1.716e-05,4.9191e-12,0,0,-2.2615e+18,17.247,3213.6,-4.2584,5.7509e+06,7.2937e-10,2557.2,1.5067,2.864e+05,523.47,0,0.31681,0,1,0.11187,0.11187,0,0
1.716e-05,4.9173e-12,0,0,-2.2617e+18,17.243,3213.3,-4.2165,5.7497e+06,7.2908e-10,2556.5,1.5068,2.8634e+05,523.47,0,0.31675,0,1,0.112,0.112,0,0
1.716e-05,4.9168e-12,0,0,-2.2617e+18,17.243,3213.4,-4.0912,5.7499e+06,7.2879e-10,2555.9,1.5069,2.8635e+05,523.47,0,0.31676,0,1,0.11212,0.11212,0,0
1.716e-05,4.9162e-12,0,0,-2.2617e+18,17.244,3213.5,-3.9658,5.75e+06,7.285e-10,2555.2,1.5069,2.8635e+05,523.47,0,0.31676,0,1,0.11224,0.11224,0,0
1.716e-05,4.9156e-12,0,0,-2.2616e+18,17.244,3213.6,-3.8405,5.7501e+06,7.2822e-10,2554.6,1.5069,2.8636e+05,523.47,0,0.31677,0,1,0.11236,0.11236,0,0
1.716e-05,4.915e-12,0,0,-2.2616e+18,17.244,3213.7,-3.7152,5.7503e+06,7.2793e-10,2553.9,1.5069,2.8636e+05,523.47,0,0.31677,0,1,0.11249,0.11249,0,0
